campaign,variant,repetition,metryka,wartość
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,0,continuity_vs_0004,0.999687945281568
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,1,knn_overlap_vs_0004,0.7963957245836442
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,1,trustworthiness_vs_0004,0.9992789185204414
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,1,continuity_vs_0004,0.999366332297958
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,2,knn_overlap_vs_0004,0.7921948794432015
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,2,trustworthiness_vs_0004,0.9993545224751813
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,2,continuity_vs_0004,0.9994155130147627
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,3,knn_overlap_vs_0004,0.8242107879691772
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,3,trustworthiness_vs_0004,0.9996861341112682
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,3,continuity_vs_0004,0.9995689724818414
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,4,knn_overlap_vs_0004,0.8465075814069104
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,4,trustworthiness_vs_0004,0.9997839497127325
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0008,4,continuity_vs_0004,0.9998035314409395
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,0,knn_overlap_vs_0004,0.7974894357444694
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,0,trustworthiness_vs_0004,0.9995053086052764
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,0,continuity_vs_0004,0.9996039305496824
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,1,knn_overlap_vs_0004,0.823117076808352
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,1,trustworthiness_vs_0004,0.9996031614225688
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,1,continuity_vs_0004,0.9996458231668219
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,2,knn_overlap_vs_0004,0.8575192642306738
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,2,trustworthiness_vs_0004,0.9998239133094501
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,2,continuity_vs_0004,0.9998280938874708
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,3,knn_overlap_vs_0004,0.8242605021128512
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,3,trustworthiness_vs_0004,0.9995953398960344
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,3,continuity_vs_0004,0.9996451160660885
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,4,knn_overlap_vs_0004,0.8501615709669402
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,4,trustworthiness_vs_0004,0.9998045920920398
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0009,4,continuity_vs_0004,0.9997998098581317
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,0,knn_overlap_vs_0004,0.8232910763112107
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,0,trustworthiness_vs_0004,0.9996976213968682
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,0,continuity_vs_0004,0.9997233065208798
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,1,knn_overlap_vs_0004,0.7965200099428289
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,1,trustworthiness_vs_0004,0.9994811245196639
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,1,continuity_vs_0004,0.9995500916517299
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,2,knn_overlap_vs_0004,0.7650260999254288
kidney-nnpu-prior-sensitivity__cfg_b89b9dfd127d,0010,2,trustworthiness_vs_0004,0.9993175671579001
